"trans.ID","time","line","key","p_utts","p_form","p_lrb","p_obj","p_gloss","p_orient","p_mspd","c_utts","c_form","c_lrb","c_obj","c_gloss","c_orient","c_mspd","context","Parent.DXT","Child.DXT","participant_id","session","C_wpu","c_pret"
"93.08H.P3",NA,611,NA,NA,NA,NA,NA,NA,NA,NA,"Smelly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,612,NA,NA,NA,NA,NA,NA,NA,NA,"Smelly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,613,NA,NA,NA,NA,NA,NA,NA,NA,"That does not go there at all!",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,7,0
"93.08H.P3","1904-01-01 00:53:43.28",614,NA,NA,NA,NA,NA,NA,NA,NA,"Probably it goes --",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,4,0
"93.08H.P3",NA,615,NA,NA,NA,NA,NA,NA,NA,NA,"I can work on this part.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,6,0
"93.08H.P3",NA,616,NA,NA,NA,NA,NA,NA,NA,NA,"No, it doesn't.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,3,0
"93.08H.P3",NA,617,NA,NA,NA,NA,NA,NA,NA,NA,"Purples.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,618,NA,NA,NA,NA,NA,NA,NA,NA,"I think I found some of  yours.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,7,0
"93.08H.P3",NA,619,NA,NA,NA,NA,NA,NA,NA,NA,"It goes to mine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,4,0
"93.08H.P3",NA,620,NA,NA,NA,NA,NA,NA,NA,NA,"Hey!",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,621,NA,NA,NA,NA,NA,NA,NA,NA,"It does fit!",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,3,0
"93.08H.P3","1904-01-01 00:54:47.28",622,NA,NA,NA,NA,NA,NA,NA,NA,"And look.","Point","R","Puzzle C and SIB are working on","Puzzle C and SIB are working on",NA,NA,NA,NA,NA,93,8,2,0
"93.08H.P3",NA,623,NA,NA,NA,NA,NA,NA,NA,NA,"And that goes --",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,4,0
"93.08H.P3",NA,624,NA,NA,NA,NA,NA,NA,NA,NA,"And that one --",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,4,0
"93.08H.P3",NA,625,"e","---",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3","1904-01-01 00:55:00.26",626,"xc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Child directed speech from SIB",NA,NA,93,8,0,0
"93.08H.P3",NA,627,"e","---",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,628,NA,NA,NA,NA,NA,NA,NA,NA,"Yeah.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,629,"*","Carrie?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,630,"*","Don't sit on the table.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,631,"*","Did you find the piece to that other puzzle?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,632,"*","Cool.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,633,"*","It was in the extra pieces bag?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,634,"*","Yay!","$",NA,NA,NA,NA,NA,"And this one might go --",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,6,0
"93.08H.P3",NA,635,NA,NA,NA,NA,NA,NA,NA,NA,"Here.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,636,NA,NA,NA,NA,NA,NA,NA,NA,"No.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,637,"e","---",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,638,"*","You're not ever supposed to end up with extra pieces at the end.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,639,"e","---",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,640,"*","Well like your Polly puzzle.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,641,"*","Those are the ones with all the pieces.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,642,"*","You do -- you do the UnitedStates puzzle real well too.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,643,"*","Not quite a million.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,644,"*","About fifty.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,645,"*","The UnitedStates puzzle has fifty pieces but they're big","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,646,"*","Your other puzzles --","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,647,"*","Those ones in the little boxes upstairs?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,648,"*","They have a hundred pieces in them.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,649,NA,NA,NA,NA,NA,NA,NA,NA,"Mama?",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,650,NA,"UhHuh?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,651,NA,NA,NA,NA,NA,NA,NA,NA,"Fifty is Jack's number.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,4,0
"93.08H.P3",NA,652,NA,"It is?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,653,NA,"What's your number?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,654,NA,NA,NA,NA,NA,NA,NA,NA,"Um, sixtyeight.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,2,0
"93.08H.P3",NA,655,NA,"Just checking to see if you know.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,656,NA,"Make sure you didn't forget.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,657,NA,"I wouldn't want you to forget your number.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,658,NA,"It'd be pretty hard to come home.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,659,NA,"Ryan, there's pieces up here.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,660,"*","Carrie, can you shove these pieces down to him too?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,661,"*","Can you reach them?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,662,NA,NA,NA,NA,NA,NA,NA,NA,"No.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,663,NA,NA,NA,NA,NA,NA,NA,NA,"No, I can.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,3,0
"93.08H.P3",NA,664,NA,"Ok.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,665,NA,NA,NA,NA,NA,NA,NA,NA,"Yeah still I got two more.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,6,0
"93.08H.P3",NA,666,"*","Carrie, let Ryan do some.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,667,NA,NA,NA,NA,NA,NA,NA,NA,"I can do these two.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,5,0
"93.08H.P3",NA,668,"*","Ok, Carrie stop!","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,669,"*","Carrie, it looks like you need to get in the extra piece bag.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,670,"*","And see if you find something for that puzzle.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,671,NA,NA,NA,NA,NA,NA,NA,NA,"Actually, I found it!",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,4,0
"93.08H.P3",NA,672,NA,"Oh, you found it?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,673,"*","Hey, Ryan's got it!","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,674,NA,"Put it in.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,675,NA,"Let me see that puzzle piece.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3","1904-01-01 00:57:42.08",676,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hold","L","Puzzle piece","Puzzle piece",NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,677,NA,"I don't think that goes to that puzzle.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,678,NA,"Can I look at it?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,679,NA,"Oh what does this go to?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,680,NA,"This goes --",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,681,NA,"This is a Pooh puzzle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,682,NA,"This goes to the Pooh puzzle and it's packed.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,683,NA,"Get your hands out of your nose.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,684,"*","So look in the extra piece bag and see if you see another flower.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,685,"*","Take this one back to the extra piece bag.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,686,"*","Because we'll match all those up after we unpack them all in our new house.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,93,8,0,0
"93.08H.P3",NA,687,NA,"Ryan.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,688,"*","You don't see it?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,689,"*","Well, I don't know where it would be then.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,690,"*","You might look in the --","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,691,"*","In the crock that's over here by the couch.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,692,NA,"Ryan, take your hands out of your mouth and nose.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,693,"*","Look in the crock that's down there by your feet.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,694,"*","Look and see if it's in that.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,695,"*","No.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3","1904-01-01 00:58:33",696,"*","In the crock.","Point","R","Crock by couch","Crock by couch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3","1904-01-01 00:58:34.01",697,"*","The round thing.","Point~","R","Crock by couch","Crock by couch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3","1904-01-01 00:58:36.11",698,"*","Right.","Point~","R","Crock by couch","Crock by couch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3","1904-01-01 00:58:36.11",699,"*","That thing.","Point~","R","Crock by couch","Crock by couch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,700,"*","Yep.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,701,"*","It could be in the bottom of that but I'm not sure.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,702,"*","It's not solved yet?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,703,NA,NA,NA,NA,NA,NA,NA,NA,"Do you see it?",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,4,0
"93.08H.P3",NA,704,NA,NA,NA,NA,NA,NA,NA,NA,"No.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,705,NA,NA,NA,NA,NA,NA,NA,NA,"Whee!",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,706,NA,NA,NA,NA,NA,NA,NA,NA,"Let's do the --",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,4,0
"93.08H.P3",NA,707,NA,NA,NA,NA,NA,NA,NA,NA,"### gone.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,2,0
"93.08H.P3",NA,708,NA,NA,NA,NA,NA,NA,NA,NA,"Ouch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,709,NA,NA,NA,NA,NA,NA,NA,NA,"Ouch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,710,NA,"Hey guys?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,711,NA,"You need to pick up the extra pieces and put them back in the bag, OK?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,712,NA,"Ryan?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,713,NA,"Carrie?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,714,NA,"Come here please.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,715,NA,"Ryan, come help your sister.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,716,"*","Oh Ok.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,717,"*","That I believe is packed.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3","1904-01-01 00:59:51.14",718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"END TAPE 1",NA,NA,93,8,0,0
"93.08H.P3",NA,719,NA,NA,NA,NA,NA,NA,NA,NA,"But my Mom is sick.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,5,0
"93.08H.P3",NA,720,NA,NA,NA,NA,NA,NA,NA,NA,"Yeah.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,721,NA,NA,NA,NA,NA,NA,NA,NA,"Where --",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,2,0
"93.08H.P3",NA,722,NA,NA,NA,NA,NA,NA,NA,NA,"Ouch!",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,723,NA,NA,NA,NA,NA,NA,NA,NA,"I'm Ok.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,2,0
"93.08H.P3",NA,724,NA,NA,NA,NA,NA,NA,NA,NA,"I'm silly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,2,0
"93.08H.P3",NA,725,NA,NA,NA,NA,NA,NA,NA,NA,"Mom?",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,726,NA,"Yeah?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3","1904-01-01 00:00:35.18",727,NA,NA,NA,NA,NA,NA,NA,NA,"Who gets to ### above these two ###?","Point","L","Puzzle piece bags on shelf","Puzzle piece bags on shelf","Touch",NA,NA,NA,NA,93,8,8,0
"93.08H.P3",NA,728,NA,"What?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,729,NA,"You found a marble that goes to that?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,730,NA,NA,NA,NA,NA,NA,NA,NA,"No.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,731,NA,"What about it?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3","1904-01-01 00:00:41.19",732,NA,NA,NA,NA,NA,NA,NA,NA,"There's one more but we losed it when GrandpaODell was here.","Number","R",NA,"One",NA,NA,NA,NA,"N",93,8,11,0
"93.08H.P3",NA,733,NA,"Do you know where you lost it?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,734,NA,NA,NA,NA,NA,NA,NA,NA,"No.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,735,NA,"Is it down here some place?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,736,NA,NA,NA,NA,NA,NA,NA,NA,"Yeah.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,737,NA,"Under the couch?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,738,NA,"Ok, we'll find it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,739,NA,"When we do, we'll put it in that bag.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,740,NA,NA,NA,NA,NA,NA,NA,NA,"We were playing with it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,5,0
"93.08H.P3",NA,741,NA,NA,NA,NA,NA,NA,NA,NA,"We were ### with it right here.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,7,0
"93.08H.P3",NA,742,NA,"That's Ok.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,743,NA,NA,NA,NA,NA,NA,NA,NA,"So --",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,2,0
"93.08H.P3",NA,744,NA,"It will turn back up.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,745,NA,NA,NA,NA,NA,NA,NA,NA,"No it won't ever or ever.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,6,0
"93.08H.P3",NA,746,NA,"You don't think ever ever it will?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,93,8,0,0
"93.08H.P3",NA,747,NA,NA,NA,NA,NA,NA,NA,NA,"Hey!",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,748,NA,NA,NA,NA,NA,NA,NA,NA,"Maybe it's under here.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,4,0
"93.08H.P3",NA,749,NA,NA,NA,NA,NA,NA,NA,NA,"It's no place.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,3,0
"93.08H.P3",NA,750,NA,NA,NA,NA,NA,NA,NA,NA,"Where?",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,751,NA,NA,NA,NA,NA,NA,NA,NA,"No, it's not.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,3,0
"93.08H.P3",NA,752,NA,NA,NA,NA,NA,NA,NA,NA,"Carrie.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,753,NA,NA,NA,NA,NA,NA,NA,NA,"Mama, can you move the couch?",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,6,0
"93.08H.P3",NA,754,NA,"No, I can't.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,755,NA,"Not today.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,756,NA,"Mommy doesn't feel good today and we're not moving the couch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,757,NA,NA,NA,NA,NA,NA,NA,NA,"But I got to look under the couch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,8,0
"93.08H.P3",NA,758,NA,"Well then you better lay really flat on your tummy and cock your head to the side and look under it that way.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,759,NA,"Lay flat on your tummy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,760,NA,"Put your head down on the floor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,761,NA,"You see anything?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,762,NA,NA,NA,NA,NA,NA,NA,NA,"No.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,1,0
"93.08H.P3",NA,763,NA,"No?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,764,NA,"Well maybe it's not under there.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,765,NA,NA,NA,NA,NA,NA,NA,NA,"It's dark under there.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,4,0
"93.08H.P3","1904-01-01 00:02:02.12",766,NA,"I'm sure it is dark under there.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,767,NA,NA,NA,NA,NA,NA,NA,NA,"Then where?",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,2,0
"93.08H.P3",NA,768,NA,NA,NA,NA,NA,NA,NA,NA,"Then where, Carrie?",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,3,0
"93.08H.P3",NA,769,"*","Carrie, you're being spoken to.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,770,"*","Ask him.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,0,0
"93.08H.P3",NA,771,NA,NA,NA,NA,NA,NA,NA,NA,"But where?",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,2,0
"93.08H.P3",NA,772,NA,NA,NA,NA,NA,NA,NA,NA,"Is the flashlight?",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,3,0
"93.08H.P3",NA,773,NA,NA,NA,NA,NA,NA,NA,NA,"Do you see it?",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,4,0
"93.08H.P3",NA,774,NA,NA,NA,NA,NA,NA,NA,NA,"Let me try.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,3,0
"93.08H.P3",NA,775,NA,NA,NA,NA,NA,NA,NA,NA,"My -- my hands are not big enough.",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,8,8,0
